Species,id,Tag,Dep.date,Recap.date,Mass.recap,d13C,d15N,Day,Month,Year,Hour,Minute,Second,Second.Day,qi,lat,lon,Altitude,Clock.Offset,Accuracy,Battery.Volt,timestamp
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,15,26,65726.93,7,45.093553,-61.46743,-37,0.96,4.01E-06,4.04,6/18/2019 18:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,20,29,66029.93,6,45.097606,-61.499952,18.5,0.965,3.35E-06,4.02,6/18/2019 18:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,25,26,66326.965,6,45.10185,-61.529356,17.75,0.95,2.39E-06,4.02,6/18/2019 18:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,30,26,66626,7,45.099059,-61.542434,7.75,0.975,2.25E-06,4.02,6/18/2019 18:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,35,26,66926.975,6,0,0,0,9999.999,9999.999,4.04,6/18/2019 18:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,40,25,67225.945,7,45.098859,-61.542827,-0.75,0.985,1.25E-06,4.02,6/18/2019 18:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,45,25,67525.885,8,45.098827,-61.542824,2,0.92,4.39E-06,4.02,6/18/2019 18:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,50,26,67826.82,8,45.098799,-61.542845,2,0.82,5.06E-06,4.02,6/18/2019 18:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,18,55,23,68123.75,6,45.098895,-61.542643,14.25,0.735,1.67E-06,4.02,6/18/2019 18:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,0,26,68426.735,8,45.09868,-61.542351,2.5,0.7,3.51E-06,4.02,6/18/2019 19:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,5,25,68725.76,9,45.0988,-61.542858,-9.25,0.73,6.04E-06,4.04,6/18/2019 19:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,10,27,69027.8,8,45.098978,-61.542823,-14.25,0.795,4.21E-06,4.04,6/18/2019 19:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,15,25,69325.815,8,45.098885,-61.542845,-10.75,0.84,3.43E-06,4.04,6/18/2019 19:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,20,25,69625.83,8,45.098807,-61.54285,-13.25,0.845,5.74E-06,4.02,6/18/2019 19:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,25,25,69925.865,8,45.098863,-61.542833,-11.75,0.85,2.97E-06,4.02,6/18/2019 19:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,30,26,70226.89,7,45.098864,-61.542946,-7.75,0.88,3.71E-06,4.02,6/18/2019 19:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,35,27,70527.97,6,45.098241,-61.544133,-76,0.945,3.74E-06,4,6/18/2019 19:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,40,24,70824.825,6,45.099031,-61.542941,9.25,0.93,8.81E-07,4.02,6/18/2019 19:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,45,24,71124.77,6,45.099032,-61.542862,-2.25,0.79,2.29E-06,4.02,6/18/2019 19:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,50,25,71425.73,7,45.09919,-61.54284,-9.5,0.68,3.34E-06,4.02,6/18/2019 19:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,19,55,25,71725.69,7,45.099225,-61.542795,-1.75,0.655,2.81E-06,4.02,6/18/2019 19:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,0,25,72025.635,8,45.099065,-61.542944,-14,0.65,3.97E-06,4.02,6/18/2019 20:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,5,25,72325.64,8,45.098092,-61.554428,-24,0.635,6.98E-06,4,6/18/2019 20:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,10,25,72625.665,7,45.102431,-61.583347,-15.5,0.645,1.76E-06,4,6/18/2019 20:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,15,23,72923.665,5,45.096735,-61.598096,-54,0.67,1.92E-07,4,6/18/2019 20:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,20,24,73224.77,5,45.090909,-61.608962,-31,0.73,3.23E-06,4,6/18/2019 20:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,25,25,73525.75,8,45.080553,-61.605943,-18.5,0.79,4.21E-06,4,6/18/2019 20:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,30,25,73825.76,6,45.074905,-61.606048,-29.5,0.785,3.16E-06,4,6/18/2019 20:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,35,28,74128.765,6,45.072102,-61.607361,-34.25,0.76,2.48E-06,4,6/18/2019 20:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,40,28,74428.72,7,45.067123,-61.602302,-17.75,0.73,4.02E-06,4,6/18/2019 20:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,45,25,74725.67,6,45.078204,-61.577979,-37.25,0.68,4.04E-06,4,6/18/2019 20:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,50,25,75025.61,7,45.10019,-61.54255,-46.25,0.615,1.34E-06,4,6/18/2019 20:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,20,55,25,75325.565,7,45.09953,-61.543164,-41.5,0.555,4.08E-06,4,6/18/2019 20:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,0,25,75625.525,6,45.09957,-61.543193,-35,0.515,1.32E-06,4,6/18/2019 21:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,5,25,75925.565,7,45.100245,-61.542849,-21.5,0.525,3.73E-06,4,6/18/2019 21:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,10,25,76225.585,7,45.100159,-61.542533,-21,0.58,4.43E-06,4,6/18/2019 21:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,15,25,76525.6,7,45.100245,-61.542531,-19.75,0.62,3.10E-06,4,6/18/2019 21:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,20,25,76825.63,7,45.100205,-61.542543,-24,0.635,7.03E-06,4,6/18/2019 21:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,25,25,77125.665,7,45.100174,-61.542532,-17.75,0.655,4.29E-06,4,6/18/2019 21:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,30,25,77425.705,6,45.100199,-61.542542,-15,0.695,6.55E-06,4,6/18/2019 21:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,35,26,77726.695,7,45.10012,-61.542534,-23,0.72,6.65E-06,4,6/18/2019 21:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,40,25,78025.67,7,45.100255,-61.542403,-3,0.695,6.38E-06,4,6/18/2019 21:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,45,25,78325.595,7,45.100483,-61.543197,-9.5,0.62,3.66E-06,4,6/18/2019 21:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,50,26,78626.55,4,45.115699,-61.503449,-9,0.535,6.04E-07,4,6/18/2019 21:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,21,55,25,78925.485,9,45.13234,-61.48947,-19.5,0.475,3.23E-06,3.98,6/18/2019 21:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,0,25,79225.435,9,45.146588,-61.492075,-41,0.43,6.40E-06,4,6/18/2019 22:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,5,25,79525.46,9,45.147426,-61.49892,-39.25,0.425,3.93E-06,3.98,6/18/2019 22:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,10,25,79825.495,8,45.142004,-61.503412,-46,0.475,3.64E-06,3.98,6/18/2019 22:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,15,28,80128.505,8,45.143937,-61.499329,-42.5,0.525,3.85E-06,3.98,6/18/2019 22:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,20,25,80425.535,8,45.156812,-61.489611,-40.75,0.545,2.79E-06,3.98,6/18/2019 22:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,25,23,80723.565,7,45.157859,-61.501767,-6.25,0.56,1.56E-06,3.98,6/18/2019 22:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,30,25,81025.59,9,45.155232,-61.49829,-7,0.585,5.71E-06,3.98,6/18/2019 22:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,35,25,81325.595,10,45.147486,-61.502552,-23,0.605,4.90E-06,3.98,6/18/2019 22:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,40,29,81629.495,4,45.143389,-61.497955,-23,0.555,3.87E-07,3.98,6/18/2019 22:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,45,25,81925.505,9,45.13732,-61.492147,33.75,0.475,1.27E-05,3.98,6/18/2019 22:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,50,25,82225.445,8,45.129473,-61.486473,0.25,0.435,1.54E-06,3.98,6/18/2019 22:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,22,55,29,82529.395,8,45.12293,-61.49883,-2.25,0.4,6.89E-06,3.98,6/18/2019 22:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,0,25,82825.35,8,45.113584,-61.521966,-11.25,0.355,2.46E-06,3.98,6/18/2019 23:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,5,29,83129.375,6,45.100296,-61.542588,24.5,0.34,3.05E-06,3.96,6/18/2019 23:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,10,29,83429.31,4,45.100187,-61.543262,24,0.335,2.55E-07,3.98,6/18/2019 23:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,15,28,83728.425,5,45.100234,-61.542527,-15.25,0.365,2.69E-07,3.98,6/18/2019 23:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,20,26,84026.445,6,45.100267,-61.54251,-2.5,0.45,5.11E-07,3.98,6/18/2019 23:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,25,27,84327.47,5,45.099943,-61.542477,36.25,0.5,4.76E-07,3.98,6/18/2019 23:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,30,29,84629.5,7,45.096664,-61.541236,-2.25,0.51,6.40E-06,3.96,6/18/2019 23:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,35,25,84925.5,7,45.093747,-61.535438,-6.75,0.505,3.87E-06,3.96,6/18/2019 23:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,40,24,85224.405,6,0,0,0,9999.999,9999.999,3.96,6/18/2019 23:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,45,25,85525.505,6,0,0,0,9999.999,9999.999,3.96,6/18/2019 23:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,50,28,85828.325,6,45.069421,-61.516994,-16.25,0.41,1.24E-06,3.96,6/18/2019 23:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,18,6,2019,23,55,25,86125.29,7,45.061093,-61.508634,-12,0.26,5.19E-06,3.96,6/18/2019 23:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,0,29,29.27,4,45.05785,-61.509282,-12,0.205,1.55E-07,3.96,6/19/2019 0:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,5,26,326.255,6,45.067167,-61.523143,-38,0.235,1.51E-06,3.96,6/19/2019 0:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,10,24,624.275,5,45.08199,-61.533502,-68,0.28,7.82E-07,3.96,6/19/2019 0:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,15,29,929.28,2,0,0,0,9999.999,9999.999,3.96,6/19/2019 0:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,20,26,1226.35,7,45.098338,-61.547912,3.5,0.335,6.81E-06,3.96,6/19/2019 0:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,25,25,1525.375,7,45.099211,-61.5421,-10.5,0.39,7.78E-06,3.96,6/19/2019 0:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,30,30,1830.39,6,45.099087,-61.542116,-20.5,0.41,1.83E-06,3.96,6/19/2019 0:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,35,30,2130.4,5,45.099507,-61.542971,-49,0.405,2.01E-07,3.96,6/19/2019 0:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,40,25,2425.405,1,0,0,0,9999.999,9999.999,3.96,6/19/2019 0:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,45,28,2728.295,6,45.099736,-61.542919,-24.25,0.345,1.75E-06,3.96,6/19/2019 0:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,50,27,3027.245,6,45.100062,-61.543163,-36.25,0.24,1.59E-06,3.96,6/19/2019 0:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,0,55,27,3327.19,6,45.100145,-61.542428,-46.75,0.165,1.46E-06,3.96,6/19/2019 0:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,0,29,3629.175,5,45.099317,-61.542861,-141.5,0.145,9.24E-07,3.96,6/19/2019 1:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,5,29,3929.175,5,45.099696,-61.542921,-39.5,0.165,1.02E-06,3.96,6/19/2019 1:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,10,33,4233.205,6,45.099453,-61.542639,-45,0.2,5.40E-07,3.96,6/19/2019 1:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,15,29,4529.24,5,45.09936,-61.542648,-25,0.24,8.94E-08,3.96,6/19/2019 1:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,20,29,4829.26,5,45.09942,-61.542656,-35.75,0.27,9.96E-07,3.96,6/19/2019 1:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,25,27,5127.28,6,45.099443,-61.542658,-27,0.285,1.33E-06,3.96,6/19/2019 1:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,30,27,5427.315,6,45.09942,-61.542628,-26,0.305,1.38E-06,3.96,6/19/2019 1:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,35,29,5729.315,5,45.099475,-61.542614,-30.75,0.325,2.68E-07,3.96,6/19/2019 1:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,40,27,6027.245,6,45.100404,-61.542361,-38,0.29,6.31E-07,3.96,6/19/2019 1:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,45,27,6327.2,7,45.100036,-61.543062,-17.75,0.205,2.75E-06,3.96,6/19/2019 1:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,50,27,6627.145,7,45.10004,-61.542998,-24.25,0.13,5.58E-06,3.96,6/19/2019 1:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,1,55,27,6927.09,6,45.100087,-61.543104,-16.5,0.08,9.96E-07,3.96,6/19/2019 1:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,0,27,7227.05,6,45.100057,-61.543093,-9.75,0.045,1.13E-06,3.96,6/19/2019 2:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,5,28,7528.065,8,45.099436,-61.542801,-30.5,0.04,2.68E-06,3.94,6/19/2019 2:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,10,33,7833.1,5,45.099796,-61.543082,-6.25,0.08,5.73E-07,3.96,6/19/2019 2:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,15,36,8136.12,5,45.099829,-61.543027,-7.5,0.13,1.64E-06,3.96,6/19/2019 2:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,20,32,8432.15,5,45.099825,-61.543047,-5.75,0.16,1.02E-06,3.96,6/19/2019 2:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,25,29,8729.19,5,45.099652,-61.54288,-4.25,0.185,9.07E-08,3.94,6/19/2019 2:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,30,27,9027.135,6,45.100245,-61.543642,1.25,0.175,1.35E-06,3.94,6/19/2019 2:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,35,29,9329.205,5,45.099743,-61.543234,7,0.165,4.80E-07,3.94,6/19/2019 2:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,40,39,9639.165,3,0,0,0,9999.999,9999.999,3.94,6/19/2019 2:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,45,29,9929.085,6,45.099777,-61.543157,-5.75,0.14,2.27E-06,3.94,6/19/2019 2:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,50,26,10226.04,6,45.099701,-61.543108,-12.5,0.05,1.52E-06,3.94,6/19/2019 2:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,2,55,25,10525.99,6,45.099639,-61.54309,-12.25,-0.03,2.40E-06,3.94,6/19/2019 2:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,0,24,10824.95,6,45.099621,-61.543115,-13.75,-0.07,1.41E-06,3.94,6/19/2019 3:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,5,29,11129.97,5,45.099706,-61.543145,-6.25,-0.06,7.34E-07,3.94,6/19/2019 3:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,10,28,11428.99,5,45.099745,-61.543243,4.5,-0.015,4.76E-07,3.94,6/19/2019 3:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,15,29,11729.035,6,45.099433,-61.542887,-44.75,0.035,2.02E-06,3.92,6/19/2019 3:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,20,25,12025.045,7,45.09966,-61.543142,-14.75,0.065,5.40E-06,3.94,6/19/2019 3:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,25,26,12326.055,6,45.099811,-61.54313,8.25,0.065,3.11E-06,3.92,6/19/2019 3:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,30,29,12629.075,6,45.099836,-61.543146,19,0.065,3.42E-06,3.94,6/19/2019 3:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,35,28,12928.085,6,45.09977,-61.543335,25,0.08,2.20E-06,3.92,6/19/2019 3:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,40,25,13225.99,6,45.100074,-61.54364,-20.25,0.045,3.09E-06,3.92,6/19/2019 3:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,45,28,13528.955,5,45.099912,-61.543408,-11,-0.045,5.46E-07,3.94,6/19/2019 3:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,50,26,13826.915,6,45.099531,-61.542988,27.75,-0.11,3.54E-06,3.92,6/19/2019 3:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,3,55,28,14128.85,5,45.099602,-61.54293,-11.75,-0.15,3.53E-07,3.92,6/19/2019 3:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,0,26,14426.84,7,45.099735,-61.54304,-7,-0.175,2.90E-06,3.92,6/19/2019 4:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,5,32,14732.855,5,45.099804,-61.543126,-37,-0.165,1.86E-06,3.92,6/19/2019 4:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,10,28,15028.895,5,45.099659,-61.543262,-22.25,-0.12,4.91E-07,3.92,6/19/2019 4:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,15,28,15328.9,5,45.099786,-61.543259,-13.25,-0.08,4.02E-07,3.92,6/19/2019 4:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,20,28,15628.89,5,45.100088,-61.543319,-24.75,-0.085,2.81E-07,3.92,6/19/2019 4:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,25,28,15928.925,5,45.100089,-61.542795,-60.5,-0.095,2.88E-07,3.92,6/19/2019 4:25
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,30,28,16228.985,5,45.099761,-61.543142,-31.5,-0.05,1.39E-07,3.9,6/19/2019 4:30
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,35,28,16528.99,5,45.099288,-61.542789,12.25,0.01,5.71E-07,3.9,6/19/2019 4:35
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,40,24,16824.9,6,45.099562,-61.543262,7.5,-0.025,8.74E-07,3.92,6/19/2019 4:40
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,45,24,17124.835,6,45.099692,-61.543153,-2.75,-0.15,3.76E-07,3.9,6/19/2019 4:45
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,50,24,17424.8,6,45.099561,-61.543041,-10.5,-0.245,2.21E-06,3.92,6/19/2019 4:50
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,4,55,25,17725.685,6,45.099997,-61.543457,-5,-0.305,2.84E-07,3.9,6/19/2019 4:55
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,0,25,18025.635,7,45.100177,-61.544089,21.5,-0.37,1.00E-06,3.9,6/19/2019 5:00
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,5,25,18325.76,8,45.099636,-61.543026,-19.25,-0.335,3.73E-06,3.9,6/19/2019 5:05
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,10,25,18625.775,8,45.099645,-61.543116,-17.5,-0.215,6.85E-06,3.9,6/19/2019 5:10
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,15,25,18925.825,8,45.099791,-61.542887,-6.5,-0.14,2.80E-06,3.9,6/19/2019 5:15
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,20,25,19225.84,7,45.099731,-61.542953,-13.75,-0.13,1.70E-06,3.9,6/19/2019 5:20
ARTE,AT82555,14670,18/06/2019,22/06/2019,109,-20.1783866,13.17137567,19,6,2019,5,25,26,19526.87,9,45.099696,-61.542984,-14.75,-0.14,3.51E-06,3.9,6/19/2019 5:25
